Facility_name,Million_gallons_per_day_flow,GHGI_emissions_mol_per_s,Moore_Emissions_mol_per_s,longitude,latitude,Source
BRIDGEPORT EAST SIDE,7.74,0.11955188895243801,0.13169759854936544,-73.1713,41.173,Clean Watershed Needs Survey
BRIDGEPORT WESTSIDE,21.0,0.32436559018103334,0.4722323465260958,-73.2121,41.1607,Clean Watershed Needs Survey
BRISTOL BOROUGH WPC PLANT,1.59083333333333,0.020632151239117418,0.017398185788243325,-74.862687,40.086825,Discharge Monitoring Reports
BRISTOL STP,9.0,0.1390138243633,0.15972701507397488,-72.92064,41.66023,Clean Watershed Needs Survey
BRISTOL TOWNSHIP WASTEWATER TREATMENT PLANT,3.68133333333333,0.047744678530081304,0.05089560735406034,-74.891277,40.083443,Discharge Monitoring Reports
BRISTOL WATER RECLAMATION FACILITY,8.59416666666667,0.11146117115192168,0.15057104897960338,-72.9197,41.66049,Discharge Monitoring Reports
BROAD LANE MHP,0.0092666666666666,0.00012018309155525644,2.4071384460224785e-05,-77.85939,39.5795,Discharge Monitoring Reports
BROAD TOP CITY STP,0.01725,0.00022372212186994842,5.330379855136701e-05,-78.147484,40.205019,Discharge Monitoring Reports
BROAD TOP TWP HESS MHP STP,0.00048475,6.286915859504782e-06,5.522209428753126e-07,-78.20491,40.11506,Discharge Monitoring Reports
BROAD TOP TWP KEARNEY STP,0.0005583333333333,7.241247422843308e-06,6.616601333240698e-07,-78.2274,40.16041,Discharge Monitoring Reports
BROAD TOP TWP LANGDONDALE STP,0.0041765833333333,5.4167773072463065e-05,8.683785610094915e-06,-78.2547,40.1315,Discharge Monitoring Reports
BROADALBIN (V) WWTP,0.101916666666667,0.0013217978504683468,0.0005172894844155817,-74.204583,43.054611,Discharge Monitoring Reports
BROCKWAY AREA SEWAGE AUTHORITY,0.551416666666667,0.007151542417456278,0.00448549007282554,-78.799445,41.253066,Discharge Monitoring Reports
BROCTON (V) STP,0.200666666666667,0.0026025259394339933,0.0012307273026268188,-79.44206,42.38846,Discharge Monitoring Reports
BRODHEAD CREEK REGIONAL AUTHORITY WWTP,2.31783333333333,0.030060903853578434,0.028159576798284024,-75.185717,40.98778,Discharge Monitoring Reports
BROOKHAVEN BORO STP,0.1821,0.0023617274430444988,0.0010869684876817346,-75.393842,39.863486,Discharge Monitoring Reports
BROOKVILLE MUNI AUTH,0.945083333333333,0.012257162242159827,0.008936537050235943,-79.08853,41.154868,Discharge Monitoring Reports
BROWN TWP STP,0.404083333333333,0.005240717724383472,0.003013588180271771,-77.596229,40.662939,Discharge Monitoring Reports
BROWNSTOWN WWTP,0.27,0.00350173755970354,0.0017991093643825666,-76.198122,40.130113,Discharge Monitoring Reports
BRUIN BORO BEAR CREEK WATERSHED AUTHORITY,0.028225,0.0003660612689727127,0.00010007928747315387,-79.726087,41.064124,Discharge Monitoring Reports
BRUSH CREEK STP,3.96333333333333,0.05140204887021611,0.05593594694869383,-79.730035,40.340854,Discharge Monitoring Reports
BUCHANAN (V) WWTP,0.303304109589041,0.003933671824297717,0.0020877773783269256,-73.941556,41.272528,Discharge Monitoring Reports
BUCK CO W&S AUTH -HARVEY AVENUE STP,0.85,0.013129083412089444,0.0078028435987225996,-75.1391,40.3151,Clean Watershed Needs Survey
BUCKINGHAM VILLAGE WWTP,0.17075,0.0022145247715532577,0.001001058889796282,-75.0641,40.3271,Discharge Monitoring Reports
BUENA BOROUGH MUA CS-SEPTICS,0.350833333333333,0.004550097261219719,0.002515179809545591,-74.922087,39.522977,Discharge Monitoring Reports
BUFFALO TWP MUN AUTH STP,0.429583333333333,0.005571437382799918,0.003259004666799923,-79.693643,40.705295,Discharge Monitoring Reports
BUFFINGTON STP,0.118916666666667,0.001542277622745977,0.0006301559789344758,-79.844984,39.928082,Discharge Monitoring Reports
BURLINGTON CITY STP,2.15983333333333,0.0280117389112334,0.025727537372106257,-74.871943,40.079611,Discharge Monitoring Reports
BURLINGTON TWP DPW,1.30166666666667,0.016881833544002914,0.013459819741862429,-74.87636,40.071944,Discharge Monitoring Reports
BURNHAM STP,0.480666666666667,0.006233957482830258,0.003762822386982358,-77.558333,40.640833,Discharge Monitoring Reports
BURNSIDE BOROUGH STP,0.0119333333333333,0.00015476815387331652,3.326783026940997e-05,-78.783641,40.809232,Discharge Monitoring Reports
BURNT CABINS STP,0.0078583333333333,0.00010191785551853162,1.949428121973329e-05,-77.898309,40.081131,Discharge Monitoring Reports
BUTLER AREA SEWER AUTHORITY WASTEWATER TREATMENT,7.231,0.09378171960820851,0.1207207790477067,-79.920039,40.839183,Discharge Monitoring Reports
BUTLER AREA STP,6.53,0.10086225256581656,0.10595587229013052,-79.920039,40.839183,Clean Watershed Needs Survey
BUTLER TWP - ST JOHNS STP,1.30666666666667,0.016946680535849273,0.013526001356019633,-76.008799,41.024448,Discharge Monitoring Reports
BUTLER TWP MUNICIPAL AUTHORITY - WWTP,0.114166666666667,0.0014806729804919332,0.0005981345755939663,-76.338817,40.762672,Discharge Monitoring Reports
BUTTERWORTH WATER POLLUTION CONTROL UTILITY,1.43916666666667,0.018665125819777865,0.015305027421126688,-74.494711,40.812433,Discharge Monitoring Reports
BYRON (T)  WWTF,0.0026666666666666,3.458506231805879e-05,4.8912666392966325e-06,-78.064833,43.094472,Discharge Monitoring Reports
Bainbridge (V) STP,0.238,0.0036761433553850445,0.0015309645374807857,-75.4853,42.29351,Clean Watershed Needs Survey
Barre Sewerage Collection System and WWTF,0.3,0.004633794145443334,0.0020587242847468178,-72.12048,42.37624,Clean Watershed Needs Survey
Batavia (C/T) Joint WWTP,7.0,0.10812186339367778,0.1158090618202728,-78.20441,42.99336,Clean Watershed Needs Survey
Bath (V) WWTP and Sewers,0.8,0.01235678438784889,0.007220520853362259,-77.30812,42.33187,Clean Watershed Needs Survey
Bayshore Regional SA - CS/STP,10.29,0.15893913918870634,0.18958449670622315,-74.18183333,40.449411111,Clean Watershed Needs Survey
Beacon (C) WPCP,2.5,0.03861495121202777,0.03102153718731756,-73.9819,41.4956,Clean Watershed Needs Survey
Bedminster Township - CS/STP,2.1,0.032436559018103335,0.02481925445835181,-74.64386277,40.6559458,Clean Watershed Needs Survey
Beekman (T) Dover Ridge Estates WWTP,0.028,0.0004324874535747111,9.905975015689503e-05,-73.655556,41.631944,Clean Watershed Needs Survey
Bellows Falls WWTF,1.2,0.018535176581773335,0.0121298064876105,-72.442839,43.131761,Clean Watershed Needs Survey
Belmont (V) STP,0.155,0.0023941269751457223,0.0008844821911310866,-78.0402,42.2302,Clean Watershed Needs Survey
Bennington WWTF,4.25,0.06564541706044723,0.06116346198964608,-73.256879,42.914957,Clean Watershed Needs Survey
Bergen (V) WWTP,0.21,0.0032436559018103337,0.0013044328631867143,-77.9423,43.0856,Clean Watershed Needs Survey
Bergen County UA-Edgewater MUA - STP,5.4,0.08340829461798001,0.0830906978614849,-73.98323458,40.81484009,Clean Watershed Needs Survey
Bergen County UA-Little Ferry WPCF - CS/CSO/STP,67.23,1.038433267993851,2.0925504346954478,-74.03232825,40.83266671,Clean Watershed Needs Survey
Berkeley Heights Township - CS/STP,3.1,0.04788253950291445,0.04084923571745123,-74.44062098,40.68844264,Clean Watershed Needs Survey
Bernards Township SA - CS/STP,2.5,0.03861495121202777,0.03102153718731756,-74.57528001,40.65722321,Clean Watershed Needs Survey
Bernardsville Borough - CS/STP,0.5,0.007722990242405556,0.003957529462697384,-74.57733084,40.71388735,Clean Watershed Needs Survey
Bethel (T) - Kauneonga Lake STP,0.6,0.009267588290886667,0.004997191930006617,-74.8246,41.6878,Clean Watershed Needs Survey
Bethlehem (T) Cedar Hill STP,5.0,0.07722990242405554,0.07529933776825676,-73.76625,42.54322,Clean Watershed Needs Survey
Bethlehem (T) S. Albany SD STP,0.009,0.00013901382436329999,2.3188751994485185e-05,-73.848722,42.551111,Clean Watershed Needs Survey
Beverly City SA - CS/STP,1.0,0.015445980484811111,0.009606208291357922,-74.9254,40.0684,Clean Watershed Needs Survey
Bloomfield (V) STP,0.323,0.004989051696593989,0.0022627777653472943,-77.4202,42.9032,Clean Watershed Needs Survey
Blooming Grove (T) Glenwood Hills STP,0.012,0.00018535176581773333,3.3505790789069086e-05,-74.1398,41.385,Clean Watershed Needs Survey
Blooming Grove (T) Tappan SD WWTP,0.07,0.001081218633936778,0.00031989580384417314,-74.1889,41.4065,Clean Watershed Needs Survey
Bloomingburg (V) STP,0.325,0.005019943657563611,0.0022807184671717346,-74.432611,41.553917,Clean Watershed Needs Survey
Bolivar (V) WWTP,0.4,0.006178392193924445,0.0029746829494535767,-78.1693,42.0651,Clean Watershed Needs Survey
Boonville (V) STP,1.1,0.016990578533292222,0.010851966255550849,-75.3297,43.488,Clean Watershed Needs Survey
Bordentown SA - Black's Creek CS/WTP,2.7,0.041704147308990004,0.034231392333928815,-74.70710761,40.13481907,Clean Watershed Needs Survey
Brattleboro WWTF,2.94,0.04541118262534467,0.03817157838421303,-72.5492,42.841,Clean Watershed Needs Survey
Broadalbin (V) WWTP,0.15,0.002316897072721667,0.0008481454664881528,-74.204583,43.054611,Clean Watershed Needs Survey
Buena Borough MUA - CS/STP,0.4,0.006178392193924445,0.0029746829494535767,-74.92426106,39.52337777,Clean Watershed Needs Survey
Buffalo Sewer Authority Bird Island STP,180.0,2.7802764872659997,7.376888483031841,-78.903,42.925,Clean Watershed Needs Survey
Burdett (V) WWTP and Sewers,0.0,0.0,0.0,-76.849036,42.421366,Clean Watershed Needs Survey
Burlington City - CS/STP,2.5,0.03861495121202777,0.03102153718731756,-74.87405842,40.07251342,Clean Watershed Needs Survey
Burlington County STP - Sludge Mgmt,0.05,0.0007722990242405556,0.00020799704104064963,-74.76997279,40.07647354,Clean Watershed Needs Survey
Burlington Fish Hatchery,0.114,0.0017608417752684668,0.000597017674078235,-72.954448,41.768914,Clean Watershed Needs Survey
Burlington Township - Central Ave STP/CS,3.65,0.05637782876956055,0.050342054366394565,-74.87687434,40.07162222,Clean Watershed Needs Survey
Byron (T) 3 STP and Sewers,0.084,0.0012974623607241334,0.0004039340059198232,-78.064833,43.094472,Clean Watershed Needs Survey
CADOGAN TWP SANI SEW SYS,0.0245555833333333,0.0003184711424398647,8.374586277764869e-05,-79.573083,40.755572,Discharge Monitoring Reports
CAERNARVON TWP STP,0.328833333333333,0.004264770497095727,0.0023151909819939666,-75.882133,40.138069,Discharge Monitoring Reports
CAIRO WWTP,0.05075,0.0006581969672405728,0.0002119969426984531,-73.998111,42.312528,Discharge Monitoring Reports
CALDWELL BORO MUA CALDWELL WWTP,4.78833333333333,0.062101802524865836,0.07124550075289363,-74.31012,40.83853,Discharge Monitoring Reports
CALIFORNIA BORO STP,0.722083333333333,0.009364986405812086,0.006333347013483022,-79.895874,40.069747,Discharge Monitoring Reports
CALIFORNIA STP,1.01,0.015600440289659222,0.009729278208732987,-79.892,40.0668,Clean Watershed Needs Survey
CALVERTON ENTERPRISE PARK,0.0296083333333333,0.00038400227005020565,0.00010639702013221927,-72.65497,40.92345,Discharge Monitoring Reports
CAMDEN (V) WWTP,0.392002739726027,0.005084039693353037,0.002898808313739406,-75.720417,43.352556,Discharge Monitoring Reports
CANAAN FIRE DISTRICT,0.3976,0.005156632791622694,0.0029518678473233325,-73.338306,42.03,Discharge Monitoring Reports
CANAJOHARIE (V) WWTP,,,,-74.59387,42.85456,Discharge Monitoring Reports
CANANDAIGUA - C STP,,,,-77.26999,42.88505,Discharge Monitoring Reports
CANASERAGA (V) WWTF,,,,-77.766852,42.467242,Discharge Monitoring Reports
CANASTOTA VILLAGE WPC,0.0,0.0,0.0,-75.760013,43.095793,Discharge Monitoring Reports
CANISTEO (V) STP,,,,-77.59385,42.26614,Discharge Monitoring Reports
CANTON BORO AUTH SEW SYS & STP,0.227833333333333,0.0029548612617992173,0.00144780051120308,-76.8466,41.65139,Discharge Monitoring Reports
CANTON WPCF,0.646,0.009978103393187977,0.005492495946237168,-72.9212,41.8166,Clean Watershed Needs Survey
CANTON WPCF,0.660416666666667,0.008565206839706964,0.005649800675261043,-72.92158,41.81764,Discharge Monitoring Reports
CARLISLE BORO STP,5.0,0.07722990242405554,0.07529933776825676,-77.1464,40.2372,Clean Watershed Needs Survey
CARLISLE REGION WATER POLLUTION CONTROL FACILITY,4.10991666666667,0.05330314651451205,0.05859623385294225,-77.14222,40.23483,Discharge Monitoring Reports
CARMEL (T) SD NO.4 STP,0.131441095890411,0.00170471193469647,0.0007162848106762902,-73.792528,41.383722,Discharge Monitoring Reports
CARMEL HILLSDALE ESTATES STP,0.0292147945205479,0.00037889830841342134,0.00010459114148228906,-73.782389,41.342833,Discharge Monitoring Reports
CARMEL SEWER DISTRICT #2 WWTP,,,,-73.669778,41.416083,Discharge Monitoring Reports
CARMICHAELS CUMBERLAND JT SEW AUTH WWTP,0.522308333333333,0.0067740248465906995,0.004184822613524483,-79.966214,39.901964,Discharge Monitoring Reports
CARNEYS POINT STP,1.03366666666667,0.013406034781037919,0.01002189737195923,-75.475752,39.712808,Discharge Monitoring Reports
CARROLLTOWN BORO STP,0.107166666666667,0.0013898871919070268,0.0005516230640228047,-78.70714,40.60281,Discharge Monitoring Reports
CASTILE (V) WWTP,0.0751666666666667,0.000974866444090307,0.00035040948099070705,-78.041667,42.625,Discharge Monitoring Reports
CASTLETON-ON-HUDSON (V) STP,0.171166666666667,0.0022199286875404585,0.0010041851904232831,-73.754972,42.539778,Discharge Monitoring Reports
CATASAQUA MUN SEW AUTH,1.27,0.01647113592897591,0.013042326085443312,-75.47423,40.65367,Discharge Monitoring Reports
CATHARINE VALLEY WATER RECLAMATION FACILITY,0.0,0.0,0.0,-76.85885,42.3786,Discharge Monitoring Reports
CATSKILL (V) WWTP,0.963333333333333,0.012493853762399048,0.009157908527365382,-73.855361,42.212278,Discharge Monitoring Reports
CATSKILL - T SD 4,0.0127506849315068,0.00016536871235779007,3.621046442990744e-05,-73.918333,42.132722,Discharge Monitoring Reports
CATTARAUGUS (V) WWTP,0.0404054794520548,0.0005240347593151478,0.00015837173007983744,-78.861,42.3278,Discharge Monitoring Reports
CAVENDISH WASTEWATER TREATMENT FACILITY,0.06525,0.0008462532435950222,0.00029239196250966304,-72.6015,43.3866,Discharge Monitoring Reports
CAYUGA (V) WPCP,0.0713130779392338,0.0009248877167328924,0.00032759291108846436,-76.718917,42.937583,Discharge Monitoring Reports
CAYUGA AND AURELIUS JOINT WWTP,,,,-76.72996,42.9177,Discharge Monitoring Reports
CAYUGA HEIGHTS (V) WWTP,1.24166666666667,0.01610366964184657,0.012671234336672731,-76.50062,42.4676,Discharge Monitoring Reports
CAZENOVIA WWTP,0.725315068493151,0.00940690006652375,0.006369633757404894,-75.8425,42.941944,Discharge Monitoring Reports
CECO UTILITIES WWTP,0.036875,0.0004782465648669187,0.00014088873019843723,-75.846302,39.650852,Discharge Monitoring Reports
CEDAR CREEK WPCP,0.009084,0.00011781401478647022,2.346600346642817e-05,-73.506472,40.652306,Discharge Monitoring Reports
CEDAR GROVE TWP MUA STP,1.62483333333333,0.02107311078367268,0.017875320891076452,-74.223859,40.864967,Discharge Monitoring Reports
CEDAR HILL WPCP,4.37380821917808,0.05672566118531828,0.0634522165236045,-73.76625,42.54322,Discharge Monitoring Reports
CELANESE WWTP,1.46916666666667,0.019054207770856035,0.015714378448585326,-78.811272,39.60664,Discharge Monitoring Reports
CENTERPORT STP,0.0717308333333333,0.0009303057528598811,0.0003300500926742631,-75.999948,40.481192,Discharge Monitoring Reports
CENTRAL BRIDGE SD WWTP,,,,-74.333333,42.716667,Discharge Monitoring Reports
CENTRAL CARBON MUN. AUTH. WWTP,0.987166666666667,0.012802957756866712,0.009448771951825898,-75.7067,40.83335,Discharge Monitoring Reports
CENTRAL CARBON Municipal Authority ,1.44,0.022242211898128,0.015316366350211571,-75.705,40.8266,Clean Watershed Needs Survey
CENTRAL HAMPSHIRE PSD - GREEN SPRING TP,0.04,0.0006178392193924444,0.00015634128750078937,-78.6125,39.5364,Clean Watershed Needs Survey
CENTRAL HAMPSHIRE PSD GREEN SPRING,0.0132166666666667,0.0001714122151138836,3.791206220757933e-05,-78.612237,39.536491,Discharge Monitoring Reports
CENTRAL SQUARE (V) WWTP,0.329917808219178,0.004278835483911722,0.0023249639278423587,-76.131556,43.2815,Discharge Monitoring Reports
CENTRE HALL POTTER STP,0.12075,0.0015660548530896387,0.0006426118104522179,-77.66838,40.83642,Discharge Monitoring Reports
CENTRE TWP DAUBERVILLE STP,0.0334158333333333,0.0004333832543412102,0.00012420677239914575,-75.979947,40.462023,Discharge Monitoring Reports
CENTRE TWP KINGSGATE E STP,0.0107,0.00013877256255121436,2.8934143745381806e-05,-76.051111,40.467778,Discharge Monitoring Reports
CENTRE TWP MA-HILLCREST ESTATES STP,0.0103158333333333,0.00013379015201101847,2.761181637688185e-05,-76.01013,40.44311,Discharge Monitoring Reports
CHALFONT-NEW BRITAIN TOWNSHIP JT SEWAGE AUTHORITY,4.73083333333333,0.06135606211863266,0.07015279090472523,-75.17797,40.29013,Discharge Monitoring Reports
CHAMBERSBURG BORO STP,7.1425,0.0926339278525279,0.11883375781335022,-77.674167,39.925278,Discharge Monitoring Reports
CHAPEL HILL ESTATES STP,0.0045653333333333,5.920962668851769e-05,9.731019518514377e-06,-74.226766,41.03666,Discharge Monitoring Reports
CHAPEL HILL WWTP,0.175933333333333,0.0022817494864339812,0.001040100491813543,-75.059051,40.159732,Discharge Monitoring Reports
CHARLEMONT WASTEWATER TREATMENT FACILITY,0.0197775,0.0002565022762482843,6.349359332177859e-05,-72.87252,42.62751,Discharge Monitoring Reports
CHARLESTOWN WASTEWATER TREATMENT PLANT,0.288166666666667,0.003737348296745326,0.0019554109175021735,-72.432518,43.225795,Discharge Monitoring Reports
CHATHAM (V) STP,0.268976047904192,0.003488457517061955,0.0017903849105206785,-73.602222,42.366528,Discharge Monitoring Reports
CHATHAM TWP DPW MAIN STP WATER POLLUTION CONTROL PLANT,0.878166666666667,0.011389293334616024,0.00813516205577198,-74.418236,40.72049,Discharge Monitoring Reports
CHAUTAUQUA HEIGHTS SD WWTP,0.00949425,0.00012313471046746421,2.4830297075026794e-05,-79.43514,42.22425,Discharge Monitoring Reports
CHAUTAUQUA UTILITY DIST STP,0.141594520547945,0.0018363957438924212,0.0007878233332312924,-79.46038,42.2031,Discharge Monitoring Reports
CHELSEA COVE WTP,,,,-73.74954,41.61291,Discharge Monitoring Reports
CHEMUNG CO ELMIRA SEWER DISTRICT WWTP,,,,-76.77893,42.07685,Discharge Monitoring Reports
CHEMUNG CO ELMIRA SWR DIST BAKER RD WWTP,0.0017134166666666,2.22219833225499e-05,2.7774585561957054e-06,-76.622247,42.004079,Discharge Monitoring Reports
CHEMUNG CO SD#1 STP,,,,-76.807708,42.120594,Discharge Monitoring Reports
CHENANGO NORTHGATE WWTP,,,,-75.891722,42.157889,Discharge Monitoring Reports
CHENANGO NORTHGATE WWTP,,,,-75.891722,42.157889,Discharge Monitoring Reports
CHERRY CREEK (T) WWTP,0.0294166666666667,0.00038151646869609597,0.00010551665315015809,-79.094972,42.29375,Discharge Monitoring Reports
CHERRY HILL WWTP,0.0770833333333333,0.0009997244576314115,0.00036188116201722807,-75.85661,39.66244,Discharge Monitoring Reports
CHERRY TREE WTP,0.0035,4.53928942924533e-05,6.92649780462989e-06,-78.809447,40.708348,Discharge Monitoring Reports
CHESAPEAKE CITY NORTH STP,0.0856166666666667,0.0011103966570492033,0.00041390658272939394,-75.813575,39.528148,Discharge Monitoring Reports
CHESAPEAKE CITY NORTH WWTP,0.0533416666666667,0.0006918093246809373,0.00022594513255326,-75.816543,39.532381,Discharge Monitoring Reports
CHESHIRE COUNTY MAPLEWOOD NURSING HOME,0.01275,0.00016535982920822272,3.6207975918646637e-05,-72.46554,42.97351,Discharge Monitoring Reports
CHESHIRE WPCF,2.85,0.044021044381711665,0.03668305552868499,-72.8661,41.5333,Clean Watershed Needs Survey
"CHESIRE,WATER POLLUTION CONTROL FACILITY",2.7025,0.035049799092958585,0.03427194805308542,-72.86655,41.53378,Discharge Monitoring Reports
CHESTER MTP,0.1275,0.0016535982920822274,0.0006889238941369215,-72.58938,43.2683,Discharge Monitoring Reports
